Basin,Subbasin,Date,Year,Month,Avg_rainfall,Agency_name
Narmada Basin,Narmada Lower,2022-01-25,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Lower,2022-01-26,2022,01,3.67935E-05,NRSC VIC MODEL
Narmada Basin,Narmada Lower,2022-01-01,2022,01,0.493599119,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-01,2022,01,0.640121769,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-04,2022,01,0.057726754,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-08,2022,01,1.753817851,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-10,2022,01,0.201739593,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-11,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-03,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-05,2022,01,0.16865817,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-06,2022,01,0.109963074,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-07,2022,01,0.858362459,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-09,2022,01,2.4670102,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-17,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-18,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-19,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-20,2022,01,0.022846788,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-23,2022,01,0.695915223,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-24,2022,01,0.001663111,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-12,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-13,2022,01,0.000110378,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-14,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-15,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-16,2022,01,0.000996783,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-22,2022,01,0.699373493,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-27,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-28,2022,01,0.076760439,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-29,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-30,2022,01,0.020572199,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-25,2022,01,0.002779075,NRSC VIC MODEL
Narmada Basin,Narmada Middle,2022-01-26,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-01,2022,01,0.169627243,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-04,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-08,2022,01,0.161285179,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-10,2022,01,10.8441164,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-11,2022,01,0.327554701,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-05,2022,01,0.047680515,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-06,2022,01,0.072476864,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-07,2022,01,0.212089773,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-09,2022,01,13.72051006,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-19,2022,01,0.012465924,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-20,2022,01,0.008632691,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-23,2022,01,1.149278073,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-24,2022,01,0.003361519,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-12,2022,01,6.14156612,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-13,2022,01,0.084034818,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-14,2022,01,5.493035393,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-15,2022,01,0.082382234,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-22,2022,01,0.896953908,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-27,2022,01,0.00195904,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Narmada Basin,Narmada Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-04,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-08,2022,01,9.18588E-05,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-10,2022,01,0.000946473,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-11,2022,01,0.003628422,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-05,2022,01,0.003269188,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-06,2022,01,0.057705353,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-07,2022,01,0.000889062,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-09,2022,01,0.003449625,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-16,2022,01,0.484914263,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-17,2022,01,0.709571297,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-18,2022,01,0.462600783,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-19,2022,01,0.015059918,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-20,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-23,2022,01,0.304047619,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-24,2022,01,0.000359233,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-12,2022,01,0.075844181,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-13,2022,01,1.420597571,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-14,2022,01,0.158292351,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-15,2022,01,1.296373343,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-21,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-22,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-27,2022,01,0.323045982,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-28,2022,01,0.281661964,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-29,2022,01,0.003526721,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-30,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-25,2022,01,0.005112925,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-26,2022,01,0.693651843,NRSC VIC MODEL
Pennar Basin,Pennar Lower,2022-01-01,2022,01,0.147138071,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-04,2022,01,0.014308686,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-08,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-10,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-11,2022,01,0.019301297,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-03,2022,01,0.008643681,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-05,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-06,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-07,2022,01,0.024605743,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-09,2022,01,0.001971708,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-16,2022,01,0.000221695,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-17,2022,01,1.6241E-06,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-18,2022,01,0.034789109,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-20,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-23,2022,01,0.001898621,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-24,2022,01,0.000680515,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-12,2022,01,0.02574995,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-13,2022,01,0.994399264,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-14,2022,01,0.018840041,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-15,2022,01,0.56421861,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-19,2022,01,4.0604E-06,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-21,2022,01,0.001793052,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-22,2022,01,0,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-27,2022,01,0.525478777,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-28,2022,01,0.028596258,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-29,2022,01,0.038633452,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-30,2022,01,0.026552276,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-25,2022,01,0.009108185,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-26,2022,01,0.040017221,NRSC VIC MODEL
Pennar Basin,Pennar Upper,2022-01-01,2022,01,0.006821394,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-04,2022,01,0.001529827,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-08,2022,01,9.56142E-05,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-10,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-11,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-05,2022,01,0.104420728,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-06,2022,01,0.626398561,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-07,2022,01,2.190087642,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-09,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-18,2022,01,0.002073318,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-19,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-20,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-23,2022,01,0.108272972,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-24,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-12,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-13,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-15,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-16,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-21,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-22,2022,01,0.050725828,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-27,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-30,2022,01,0.051211448,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-25,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-26,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Lower,2022-01-01,2022,01,0.004277476,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-04,2022,01,0.005220352,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-08,2022,01,0.675964939,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-10,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-11,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-05,2022,01,0.285973182,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-06,2022,01,0.760639521,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-07,2022,01,1.919027889,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-09,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-18,2022,01,0.001166789,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-20,2022,01,0.000049417,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-23,2022,01,4.25535E-05,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-24,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-12,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-14,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-15,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-22,2022,01,0.265643595,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-27,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-28,2022,01,0.000263557,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-30,2022,01,0.00060673,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
Sabarmati Basin,Sabarmati Upper,2022-01-01,2022,01,0.002196309,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-04,2022,01,0.015642536,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-08,2022,01,0.004471119,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-10,2022,01,0.126281465,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-11,2022,01,0.310599205,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-03,2022,01,0.000293537,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-05,2022,01,0.003528823,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-06,2022,01,0.002193018,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-07,2022,01,0,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-09,2022,01,0.000425416,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-15,2022,01,1.728878837,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-16,2022,01,0.013033674,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-17,2022,01,6.80665E-05,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-18,2022,01,0.002038805,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-19,2022,01,0,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-20,2022,01,0,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-23,2022,01,0.585348628,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-24,2022,01,5.460246883,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-12,2022,01,16.57173635,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-13,2022,01,3.715079942,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-14,2022,01,11.64501076,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-21,2022,01,1.70166E-05,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-22,2022,01,0.253717933,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-27,2022,01,0.026701218,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-28,2022,01,0.003522442,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-29,2022,01,0.000176548,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-25,2022,01,0.018740626,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-26,2022,01,7.87019E-05,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-30,2022,01,0,NRSC VIC MODEL
Subernarekha Basin,Subernarekha,2022-01-01,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-01,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-04,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-08,2022,01,0.000344028,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-11,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-03,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-05,2022,01,0.001376112,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-06,2022,01,0.003317958,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-07,2022,01,0.006437145,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-09,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-10,2022,01,3.82253E-05,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-13,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-18,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-19,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-20,2022,01,0.001880686,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-23,2022,01,0.014571494,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-24,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-12,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-14,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-15,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-16,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-17,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-21,2022,01,0.002698708,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-22,2022,01,1.391325403,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-27,2022,01,0.006635917,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-28,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-29,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-30,2022,01,0.002446421,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-25,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Lower,2022-01-26,2022,01,7.64507E-05,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-01,2022,01,0.021485367,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-04,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-08,2022,01,0.478230196,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-10,2022,01,0.000031442,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-11,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-03,2022,01,0.00356692,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-05,2022,01,0.000670763,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-06,2022,01,0.000358963,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-07,2022,01,0.182195908,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-09,2022,01,0.362795261,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-17,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-18,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-19,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-20,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-23,2022,01,0.026587704,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-24,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-12,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-13,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-14,2022,01,0.000698711,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-15,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-16,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-21,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-22,2022,01,0.406117096,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-27,2022,01,0.005402784,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-28,2022,01,2.09613E-05,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-29,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-30,2022,01,0.002083033,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-25,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Middle,2022-01-26,2022,01,8.12252E-05,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-01,2022,01,0.225816719,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-04,2022,01,5.92954E-05,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-08,2022,01,9.09196E-05,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-10,2022,01,0.042865646,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-11,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-03,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-05,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-06,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-07,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-09,2022,01,2.619587587,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-17,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-18,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-19,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-20,2022,01,0.000500058,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-23,2022,01,0.034181832,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-24,2022,01,5.43541E-05,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-12,2022,01,0.251246547,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-13,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-14,2022,01,0.01126613,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-15,2022,01,-0.000108708,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-16,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-21,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-22,2022,01,0.07156957,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-27,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-28,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-29,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-30,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-25,2022,01,0,NRSC VIC MODEL
Tapi Basin,Tapi Upper,2022-01-26,2022,01,0,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-01,2022,01,0,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-03,2022,01,0,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-04,2022,01,0,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-05,2022,01,0.001705238,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-06,2022,01,0.000471729,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-08,2022,01,0.004596173,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-07,2022,01,0.000004781,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-09,2022,01,0.009770851,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-10,2022,01,0.00613248,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-11,2022,01,0.094973759,NRSC VIC MODEL
West flowing rivers from Tadri to Kanyakumari Basin,Netravati and others,2022-01-12,2022,01,0.002140312,NRSC VIC MODEL
